Package,Package Version,Status,Expiry Date,Arn
lambda-decorators,0.6.0,deprecated,2020-09-25T02:01:35,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-lambda-decorators:11
lambda-decorators,0.6.0,deprecated,2020-10-02T02:02:16,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-lambda-decorators:12
lambda-decorators,0.6.0,latest,,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-lambda-decorators:13
ldap3,2.7,latest,,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-ldap3:2
loguru,0.5.0,deprecated,2020-08-14T02:00:30,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-loguru:3
loguru,0.5.1,latest,,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-loguru:4
lxml,4.5.1,deprecated,2020-09-11T02:00:40,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-lxml:2
lxml,4.5.2,latest,,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-lxml:3
matplotlib,3.2.1,deprecated,2020-08-07T02:03:31,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-matplotlib:5
matplotlib,3.2.1,deprecated,2020-08-21T02:03:40,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-matplotlib:6
matplotlib,3.2.2,deprecated,2020-09-18T02:02:32,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-matplotlib:7
matplotlib,3.3.0,deprecated,2020-09-25T02:04:04,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-matplotlib:8
matplotlib,3.3.0,latest,,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-matplotlib:9
nltk,3.5,deprecated,2020-08-07T02:00:51,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-nltk:6
nltk,3.5,deprecated,2020-08-28T02:00:55,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-nltk:7
nltk,3.5,deprecated,2020-09-04T02:01:01,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-nltk:8
nltk,3.5,deprecated,2020-09-18T02:00:36,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-nltk:9
nltk,3.5,deprecated,2020-10-02T02:01:44,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-nltk:10
nltk,3.5,latest,,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-nltk:11
numpy,1.18.4,deprecated,2020-08-07T02:02:15,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-numpy:6
numpy,1.18.5,deprecated,2020-08-21T02:02:22,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-numpy:7
numpy,1.19.0,deprecated,2020-09-25T02:01:16,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-numpy:8
numpy,1.19.1,latest,,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-numpy:9
opencv-python-headless,4.2.0.34,deprecated,2020-08-07T02:02:25,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-opencv-python-headless:8
opencv-python-headless,4.2.0.34,deprecated,2020-08-21T02:04:01,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-opencv-python-headless:9
opencv-python-headless,4.2.0.34,deprecated,2020-09-25T02:03:05,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-opencv-python-headless:10
opencv-python-headless,4.2.0.34,latest,,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-opencv-python-headless:11
openpyxl,3.0.3,deprecated,2020-08-28T02:00:27,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-openpyxl:2
openpyxl,3.0.4,latest,,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-openpyxl:3
pandas,1.0.4,deprecated,2020-08-07T02:02:05,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-pandas:12
pandas,1.0.4,deprecated,2020-08-21T02:01:25,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-pandas:13
pandas,1.0.5,deprecated,2020-09-25T02:01:02,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-pandas:14
pandas,1.0.5,deprecated,2020-10-02T02:01:00,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-pandas:15
pandas,1.1.0,latest,,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-pandas:16
parliament,0.4.14,deprecated,2020-08-07T02:02:10,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-parliament:19
parliament,0.4.14,deprecated,2020-08-14T02:00:45,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-parliament:20
parliament,0.5.0,deprecated,2020-08-21T02:01:04,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-parliament:21
parliament,0.5.0,deprecated,2020-08-28T02:02:09,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-parliament:22
parliament,0.6.0,deprecated,2020-09-04T02:00:31,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-parliament:23
parliament,0.6.0,deprecated,2020-09-11T02:00:31,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-parliament:24
parliament,0.6.0,deprecated,2020-09-18T02:01:40,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-parliament:25
parliament,0.6.0,deprecated,2020-09-25T02:01:20,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-parliament:26
parliament,0.6.0,deprecated,2020-10-02T02:02:13,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-parliament:27
parliament,0.6.0,latest,,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-parliament:28
Pillow,7.1.2,deprecated,2020-09-04T02:00:25,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-Pillow:4
Pillow,7.2.0,latest,,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-Pillow:5
pulp,2.1,deprecated,2020-09-04T02:03:39,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-pulp:3
pulp,2.2,latest,,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-pulp:4
pycryptodome,3.9.7,deprecated,2020-08-28T02:02:37,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-pycryptodome:3
pycryptodome,3.9.8,latest,,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-pycryptodome:4
PyJWT,1.7.1,latest,,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-PyJWT:1
pymongo,3.10.1,deprecated,2020-10-02T02:01:29,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-pymongo:3
pymongo,3.11.0,latest,,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-pymongo:4
PyMUPDF,1.17.0,deprecated,2020-08-21T02:00:42,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-PyMUPDF:8
PyMUPDF,1.17.1,deprecated,2020-08-28T02:00:52,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-PyMUPDF:9
PyMUPDF,1.17.2,deprecated,2020-09-11T02:01:04,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-PyMUPDF:10
PyMUPDF,1.17.3,deprecated,2020-09-25T02:00:36,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-PyMUPDF:11
PyMUPDF,1.17.4,latest,,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-PyMUPDF:12
PyMySQL,0.9.3,deprecated,2020-09-18T02:00:35,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-PyMySQL:1
PyMySQL,0.10.0,latest,,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-PyMySQL:2
PyNaCl,1.4.0,deprecated,2020-09-25T02:00:24,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-PyNaCl:6
PyNaCl,1.4.0,latest,,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-PyNaCl:7
pyOpenSSL,19.1.0,deprecated,2020-09-25T02:01:25,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-pyOpenSSL:7
pyOpenSSL,19.1.0,latest,,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-pyOpenSSL:8
pyparsing,2.4.7,latest,,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-pyparsing:3
pyqldb,2.0.2,deprecated,2020-08-07T02:00:44,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-pyqldb:25
pyqldb,2.0.2,deprecated,2020-08-14T02:02:28,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-pyqldb:26
pyqldb,2.0.2,deprecated,2020-08-21T02:00:31,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-pyqldb:27
pyqldb,2.0.2,deprecated,2020-08-28T02:01:15,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-pyqldb:28
pyqldb,2.0.2,deprecated,2020-09-04T02:01:31,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-pyqldb:29
