Package,Package Version,Status,Expiry Date,Arn
loguru,0.5.1,latest,,arn:aws:lambda:ap-southeast-2:770693421928:layer:Klayers-python38-loguru:4
lxml,4.5.0,deprecated,2020-06-24T02:01:33,arn:aws:lambda:ap-southeast-2:770693421928:layer:Klayers-python38-lxml:1
lxml,4.5.1,latest,,arn:aws:lambda:ap-southeast-2:770693421928:layer:Klayers-python38-lxml:2
matplotlib,3.2.1,deprecated,2020-06-24T02:03:53,arn:aws:lambda:ap-southeast-2:770693421928:layer:Klayers-python38-matplotlib:4
matplotlib,3.2.1,deprecated,2020-08-07T02:01:00,arn:aws:lambda:ap-southeast-2:770693421928:layer:Klayers-python38-matplotlib:5
matplotlib,3.2.1,deprecated,2020-08-21T02:03:14,arn:aws:lambda:ap-southeast-2:770693421928:layer:Klayers-python38-matplotlib:6
matplotlib,3.2.2,latest,,arn:aws:lambda:ap-southeast-2:770693421928:layer:Klayers-python38-matplotlib:7
nltk,3.5,deprecated,2020-08-07T02:01:02,arn:aws:lambda:ap-southeast-2:770693421928:layer:Klayers-python38-nltk:6
nltk,3.5,latest,,arn:aws:lambda:ap-southeast-2:770693421928:layer:Klayers-python38-nltk:7
numpy,1.18.4,deprecated,2020-08-07T02:00:48,arn:aws:lambda:ap-southeast-2:770693421928:layer:Klayers-python38-numpy:6
numpy,1.18.5,deprecated,2020-08-21T02:00:55,arn:aws:lambda:ap-southeast-2:770693421928:layer:Klayers-python38-numpy:7
numpy,1.19.0,latest,,arn:aws:lambda:ap-southeast-2:770693421928:layer:Klayers-python38-numpy:8
opencv-python-headless,4.2.0.34,deprecated,2020-08-07T02:05:00,arn:aws:lambda:ap-southeast-2:770693421928:layer:Klayers-python38-opencv-python-headless:8
opencv-python-headless,4.2.0.34,deprecated,2020-08-21T02:03:17,arn:aws:lambda:ap-southeast-2:770693421928:layer:Klayers-python38-opencv-python-headless:9
opencv-python-headless,4.2.0.34,latest,,arn:aws:lambda:ap-southeast-2:770693421928:layer:Klayers-python38-opencv-python-headless:10
openpyxl,3.0.3,latest,,arn:aws:lambda:ap-southeast-2:770693421928:layer:Klayers-python38-openpyxl:2
pandas,1.0.3,deprecated,2020-06-24T02:04:08,arn:aws:lambda:ap-southeast-2:770693421928:layer:Klayers-python38-pandas:10
pandas,1.0.3,deprecated,2020-07-01T02:04:07,arn:aws:lambda:ap-southeast-2:770693421928:layer:Klayers-python38-pandas:11
pandas,1.0.4,deprecated,2020-08-07T02:04:52,arn:aws:lambda:ap-southeast-2:770693421928:layer:Klayers-python38-pandas:12
pandas,1.0.4,deprecated,2020-08-21T02:03:18,arn:aws:lambda:ap-southeast-2:770693421928:layer:Klayers-python38-pandas:13
pandas,1.0.5,latest,,arn:aws:lambda:ap-southeast-2:770693421928:layer:Klayers-python38-pandas:14
parliament,0.4.13,deprecated,2020-06-24T02:01:55,arn:aws:lambda:ap-southeast-2:770693421928:layer:Klayers-python38-parliament:17
parliament,0.4.14,deprecated,2020-07-01T02:02:00,arn:aws:lambda:ap-southeast-2:770693421928:layer:Klayers-python38-parliament:18
parliament,0.4.14,deprecated,2020-08-07T02:00:50,arn:aws:lambda:ap-southeast-2:770693421928:layer:Klayers-python38-parliament:19
parliament,0.4.14,deprecated,2020-08-14T02:02:20,arn:aws:lambda:ap-southeast-2:770693421928:layer:Klayers-python38-parliament:20
parliament,0.5.0,deprecated,2020-08-21T02:02:13,arn:aws:lambda:ap-southeast-2:770693421928:layer:Klayers-python38-parliament:21
parliament,0.5.0,latest,,arn:aws:lambda:ap-southeast-2:770693421928:layer:Klayers-python38-parliament:22
Pillow,7.1.2,latest,,arn:aws:lambda:ap-southeast-2:770693421928:layer:Klayers-python38-Pillow:4
pulp,2.1,latest,,arn:aws:lambda:ap-southeast-2:770693421928:layer:Klayers-python38-pulp:3
pycryptodome,3.9.7,latest,,arn:aws:lambda:ap-southeast-2:770693421928:layer:Klayers-python38-pycryptodome:3
PyJWT,1.7.1,latest,,arn:aws:lambda:ap-southeast-2:770693421928:layer:Klayers-python38-PyJWT:1
pymongo,3.10.1,latest,,arn:aws:lambda:ap-southeast-2:770693421928:layer:Klayers-python38-pymongo:3
PyMUPDF,1.16.18,deprecated,2020-06-24T02:01:35,arn:aws:lambda:ap-southeast-2:770693421928:layer:Klayers-python38-PyMUPDF:7
PyMUPDF,1.17.0,deprecated,2020-08-21T02:00:33,arn:aws:lambda:ap-southeast-2:770693421928:layer:Klayers-python38-PyMUPDF:8
PyMUPDF,1.17.1,latest,,arn:aws:lambda:ap-southeast-2:770693421928:layer:Klayers-python38-PyMUPDF:9
PyMySQL,0.9.3,latest,,arn:aws:lambda:ap-southeast-2:770693421928:layer:Klayers-python38-PyMySQL:1
PyNaCl,1.3.0,deprecated,2020-06-24T02:01:22,arn:aws:lambda:ap-southeast-2:770693421928:layer:Klayers-python38-PyNaCl:4
PyNaCl,1.3.0,deprecated,2020-07-01T02:01:26,arn:aws:lambda:ap-southeast-2:770693421928:layer:Klayers-python38-PyNaCl:5
PyNaCl,1.4.0,latest,,arn:aws:lambda:ap-southeast-2:770693421928:layer:Klayers-python38-PyNaCl:6
pyOpenSSL,19.1.0,deprecated,2020-06-24T02:01:25,arn:aws:lambda:ap-southeast-2:770693421928:layer:Klayers-python38-pyOpenSSL:6
pyOpenSSL,19.1.0,latest,,arn:aws:lambda:ap-southeast-2:770693421928:layer:Klayers-python38-pyOpenSSL:7
pyparsing,2.4.7,latest,,arn:aws:lambda:ap-southeast-2:770693421928:layer:Klayers-python38-pyparsing:3
pyqldb,2.0.2,deprecated,2020-06-24T02:02:01,arn:aws:lambda:ap-southeast-2:770693421928:layer:Klayers-python38-pyqldb:23
pyqldb,2.0.2,deprecated,2020-07-01T02:02:04,arn:aws:lambda:ap-southeast-2:770693421928:layer:Klayers-python38-pyqldb:24
pyqldb,2.0.2,deprecated,2020-08-07T02:01:05,arn:aws:lambda:ap-southeast-2:770693421928:layer:Klayers-python38-pyqldb:25
pyqldb,2.0.2,deprecated,2020-08-14T02:01:39,arn:aws:lambda:ap-southeast-2:770693421928:layer:Klayers-python38-pyqldb:26
pyqldb,2.0.2,deprecated,2020-08-21T02:01:20,arn:aws:lambda:ap-southeast-2:770693421928:layer:Klayers-python38-pyqldb:27
pyqldb,2.0.2,latest,,arn:aws:lambda:ap-southeast-2:770693421928:layer:Klayers-python38-pyqldb:28
pytesseract,0.3.4,latest,,arn:aws:lambda:ap-southeast-2:770693421928:layer:Klayers-python38-pytesseract:8
python-docx,0.8.10,deprecated,2020-06-24T02:01:39,arn:aws:lambda:ap-southeast-2:770693421928:layer:Klayers-python38-python-docx:2
python-docx,0.8.10,latest,,arn:aws:lambda:ap-southeast-2:770693421928:layer:Klayers-python38-python-docx:3
python-Levenshtein-wheels,0.13.1,latest,,arn:aws:lambda:ap-southeast-2:770693421928:layer:Klayers-python38-python-Levenshtein-wheels:1
pytz,2020.1,latest,,arn:aws:lambda:ap-southeast-2:770693421928:layer:Klayers-python38-pytz:2
PyYAML,5.3.1,latest,,arn:aws:lambda:ap-southeast-2:770693421928:layer:Klayers-python38-PyYAML:3
rdklib,0.1.0,deprecated,2020-06-24T02:02:03,arn:aws:lambda:ap-southeast-2:770693421928:layer:Klayers-python38-rdklib:4
rdklib,0.1.0,deprecated,2020-07-01T02:02:06,arn:aws:lambda:ap-southeast-2:770693421928:layer:Klayers-python38-rdklib:5
rdklib,0.1.0,deprecated,2020-08-07T02:00:39,arn:aws:lambda:ap-southeast-2:770693421928:layer:Klayers-python38-rdklib:6
rdklib,0.1.0,deprecated,2020-08-14T02:01:20,arn:aws:lambda:ap-southeast-2:770693421928:layer:Klayers-python38-rdklib:7
rdklib,0.1.0,deprecated,2020-08-21T02:00:54,arn:aws:lambda:ap-southeast-2:770693421928:layer:Klayers-python38-rdklib:8
rdklib,0.1.0,latest,,arn:aws:lambda:ap-southeast-2:770693421928:layer:Klayers-python38-rdklib:9
records,0.5.3,latest,,arn:aws:lambda:ap-southeast-2:770693421928:layer:Klayers-python38-records:7
reportlab,3.5.42,latest,,arn:aws:lambda:ap-southeast-2:770693421928:layer:Klayers-python38-reportlab:5
requests,2.23.0,deprecated,2020-08-07T02:01:35,arn:aws:lambda:ap-southeast-2:770693421928:layer:Klayers-python38-requests:5
requests,2.23.0,deprecated,2020-08-21T02:01:11,arn:aws:lambda:ap-southeast-2:770693421928:layer:Klayers-python38-requests:6
requests,2.24.0,latest,,arn:aws:lambda:ap-southeast-2:770693421928:layer:Klayers-python38-requests:7
requests-html,0.10.0,deprecated,2020-06-24T02:01:51,arn:aws:lambda:ap-southeast-2:770693421928:layer:Klayers-python38-requests-html:2
requests-html,0.10.0,deprecated,2020-08-07T02:01:58,arn:aws:lambda:ap-southeast-2:770693421928:layer:Klayers-python38-requests-html:3
requests-html,0.10.0,deprecated,2020-08-21T02:00:59,arn:aws:lambda:ap-southeast-2:770693421928:layer:Klayers-python38-requests-html:4
requests-html,0.10.0,latest,,arn:aws:lambda:ap-southeast-2:770693421928:layer:Klayers-python38-requests-html:5
scipy,1.3.3,latest,,arn:aws:lambda:ap-southeast-2:770693421928:layer:Klayers-python38-scipy:1
simplejson,3.17.0,latest,,arn:aws:lambda:ap-southeast-2:770693421928:layer:Klayers-python38-simplejson:1
slackclient,2.5.0,deprecated,2020-06-24T02:01:16,arn:aws:lambda:ap-southeast-2:770693421928:layer:Klayers-python38-slackclient:4
slackclient,2.6.1,deprecated,2020-07-01T02:01:26,arn:aws:lambda:ap-southeast-2:770693421928:layer:Klayers-python38-slackclient:5
slackclient,2.6.2,deprecated,2020-08-07T02:00:30,arn:aws:lambda:ap-southeast-2:770693421928:layer:Klayers-python38-slackclient:6
slackclient,2.7.1,latest,,arn:aws:lambda:ap-southeast-2:770693421928:layer:Klayers-python38-slackclient:7
spacy,2.2.4,deprecated,2020-08-07T02:02:35,arn:aws:lambda:ap-southeast-2:770693421928:layer:Klayers-python38-spacy:16
spacy,2.2.4,deprecated,2020-08-21T02:04:03,arn:aws:lambda:ap-southeast-2:770693421928:layer:Klayers-python38-spacy:17
spacy,2.3.0,latest,,arn:aws:lambda:ap-southeast-2:770693421928:layer:Klayers-python38-spacy:18
spacy_model_en_small,2.25,latest,,arn:aws:lambda:ap-southeast-2:770693421928:layer:Klayers-python38-spacy_model_en_small:1
SQLAlchemy,1.3.17,latest,,arn:aws:lambda:ap-southeast-2:770693421928:layer:Klayers-python38-SQLAlchemy:6
tablib,2.0.0,latest,,arn:aws:lambda:ap-southeast-2:770693421928:layer:Klayers-python38-tablib:5
textdistance,4.2.0,latest,,arn:aws:lambda:ap-southeast-2:770693421928:layer:Klayers-python38-textdistance:2
tinydb,4.1.1,latest,,arn:aws:lambda:ap-southeast-2:770693421928:layer:Klayers-python38-tinydb:4
tldextract,2.2.2,deprecated,2020-06-24T02:01:21,arn:aws:lambda:ap-southeast-2:770693421928:layer:Klayers-python38-tldextract:8
tldextract,2.2.2,deprecated,2020-08-07T02:00:58,arn:aws:lambda:ap-southeast-2:770693421928:layer:Klayers-python38-tldextract:9
tldextract,2.2.2,deprecated,2020-08-21T02:01:04,arn:aws:lambda:ap-southeast-2:770693421928:layer:Klayers-python38-tldextract:10
tldextract,2.2.2,latest,,arn:aws:lambda:ap-southeast-2:770693421928:layer:Klayers-python38-tldextract:11
twilio,6.40.0,deprecated,2020-06-24T02:01:42,arn:aws:lambda:ap-southeast-2:770693421928:layer:Klayers-python38-twilio:10
twilio,6.40.0,deprecated,2020-07-01T02:01:37,arn:aws:lambda:ap-southeast-2:770693421928:layer:Klayers-python38-twilio:11
twilio,6.41.0,deprecated,2020-08-07T02:01:30,arn:aws:lambda:ap-southeast-2:770693421928:layer:Klayers-python38-twilio:12
twilio,6.41.0,deprecated,2020-08-14T02:01:25,arn:aws:lambda:ap-southeast-2:770693421928:layer:Klayers-python38-twilio:13
twilio,6.42.0,deprecated,2020-08-21T02:01:02,arn:aws:lambda:ap-southeast-2:770693421928:layer:Klayers-python38-twilio:14
twilio,6.42.0,latest,,arn:aws:lambda:ap-southeast-2:770693421928:layer:Klayers-python38-twilio:15
