Package,Package Version,Status,Expiry Date,Arn
google-auth,2.3.0,latest,,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-google-auth:56
google-auth-oauthlib,0.4.5,deprecated,2021-11-05T02:01:59,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-google-auth-oauthlib:62
google-auth-oauthlib,0.4.6,deprecated,2021-11-19T02:00:45,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-google-auth-oauthlib:63
google-auth-oauthlib,0.4.6,deprecated,2021-11-26T02:01:35,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-google-auth-oauthlib:64
google-auth-oauthlib,0.4.6,deprecated,2021-12-03T02:00:45,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-google-auth-oauthlib:65
google-auth-oauthlib,0.4.6,deprecated,2021-12-10T02:00:29,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-google-auth-oauthlib:66
google-auth-oauthlib,0.4.6,deprecated,2021-12-17T02:00:59,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-google-auth-oauthlib:67
google-auth-oauthlib,0.4.6,latest,,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-google-auth-oauthlib:68
graphene,2.1.8,latest,,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-graphene:2
grpcio,1.39.0,deprecated,2021-11-12T02:01:16,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-grpcio:24
grpcio,1.40.0,deprecated,2021-12-03T02:01:47,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-grpcio:25
grpcio,1.41.0,latest,,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-grpcio:26
gspread,4.0.1,deprecated,2021-11-05T02:00:58,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-gspread:59
gspread,4.0.1,deprecated,2021-11-19T02:00:36,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-gspread:60
gspread,4.0.1,deprecated,2021-11-26T02:01:03,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-gspread:61
gspread,4.0.1,deprecated,2021-12-03T02:01:07,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-gspread:62
gspread,4.0.1,deprecated,2021-12-10T02:01:52,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-gspread:63
gspread,4.0.1,deprecated,2021-12-17T02:00:56,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-gspread:64
gspread,4.0.1,latest,,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-gspread:65
idna,3.2,deprecated,2021-12-17T02:00:29,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-idna:6
idna,3.3,latest,,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-idna:7
itsdangerous,2.0.1,latest,,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-itsdangerous:3
jellyfish,0.8.8,latest,,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-jellyfish:4
jinja2,3.0.1,deprecated,2021-12-10T02:00:52,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-jinja2:4
jinja2,3.0.2,latest,,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-jinja2:5
jsonschema,3.2.0,deprecated,2021-12-03T02:01:09,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-jsonschema:3
jsonschema,4.0.1,deprecated,2021-12-10T02:01:36,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-jsonschema:4
jsonschema,4.1.0,deprecated,2021-12-24T02:00:36,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-jsonschema:5
jsonschema,4.1.2,latest,,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-jsonschema:6
kafka-python,2.0.2,latest,,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-kafka-python:4
lambda-cache,0.8.1,latest,,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-lambda-cache:1
lambda-decorators,0.6.0,deprecated,2021-10-29T02:01:17,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-lambda-decorators:68
lambda-decorators,0.6.0,deprecated,2021-11-05T02:01:53,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-lambda-decorators:69
lambda-decorators,0.6.0,deprecated,2021-11-12T02:01:14,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-lambda-decorators:70
lambda-decorators,0.6.0,deprecated,2021-11-19T02:00:31,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-lambda-decorators:71
lambda-decorators,0.6.0,deprecated,2021-11-26T02:01:19,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-lambda-decorators:72
lambda-decorators,0.6.0,deprecated,2021-12-03T02:01:27,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-lambda-decorators:73
lambda-decorators,0.6.0,deprecated,2021-12-10T02:02:37,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-lambda-decorators:74
lambda-decorators,0.6.0,deprecated,2021-12-17T02:00:46,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-lambda-decorators:75
lambda-decorators,0.6.0,deprecated,2021-12-24T02:00:31,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-lambda-decorators:76
lambda-decorators,0.6.0,latest,,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-lambda-decorators:77
langdetect,1.0.9,latest,,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-langdetect:2
ldap3,2.9.1,latest,,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-ldap3:6
libgthread-so,1.0,latest,,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-libgthread-so:1
loguru,0.5.3,latest,,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-loguru:6
lxml,4.6.3,latest,,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-lxml:6
matplotlib,3.4.3,deprecated,2021-10-29T02:02:50,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-matplotlib:31
matplotlib,3.4.3,deprecated,2021-11-05T02:01:28,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-matplotlib:32
matplotlib,3.4.3,deprecated,2021-12-17T02:01:42,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-matplotlib:33
matplotlib,3.4.3,deprecated,2021-12-24T02:02:25,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-matplotlib:34
matplotlib,3.4.3,latest,,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-matplotlib:35
mpld3,0.5.5,deprecated,2021-10-29T02:01:59,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-mpld3:15
mpld3,0.5.5,deprecated,2021-11-05T02:03:36,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-mpld3:16
mpld3,0.5.5,deprecated,2021-12-10T02:01:59,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-mpld3:17
mpld3,0.5.5,deprecated,2021-12-17T02:03:54,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-mpld3:18
mpld3,0.5.5,deprecated,2021-12-24T02:03:42,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-mpld3:19
mpld3,0.5.5,latest,,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-mpld3:20
nltk,3.6.2,deprecated,2021-10-29T02:01:19,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-nltk:45
nltk,3.6.2,deprecated,2021-11-26T02:01:19,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-nltk:46
nltk,3.6.3,deprecated,2021-12-03T02:02:03,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-nltk:47
nltk,3.6.3,deprecated,2021-12-10T02:01:32,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-nltk:48
nltk,3.6.3,deprecated,2021-12-17T02:00:46,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-nltk:49
nltk,3.6.5,deprecated,2021-12-24T02:01:18,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-nltk:50
nltk,3.6.5,latest,,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-nltk:51
numpy,1.21.2,deprecated,2021-12-24T02:02:08,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-numpy:20
numpy,1.21.3,latest,,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-numpy:21
opencv-python-headless,4.2.0.34,latest,,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-opencv-python-headless:11
openpyxl,3.0.7,deprecated,2021-11-12T02:00:31,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-openpyxl:7
openpyxl,3.0.8,deprecated,2021-11-26T02:00:44,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-openpyxl:8
openpyxl,3.0.9,latest,,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-openpyxl:9
opensearch-py,1.0.0,latest,,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-opensearch-py:1
pandas,1.3.2,deprecated,2021-11-12T02:01:02,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-pandas:38
pandas,1.3.3,deprecated,2021-12-03T02:01:32,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-pandas:39
pandas,1.3.3,deprecated,2021-12-17T02:03:44,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-pandas:40
pandas,1.3.4,deprecated,2021-12-24T02:03:25,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-pandas:41
pandas,1.3.4,latest,,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-pandas:42
paramiko,2.7.2,latest,,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-paramiko:1
parliament,1.4.0,deprecated,2021-10-29T02:00:47,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-parliament:83
parliament,1.4.0,deprecated,2021-11-05T02:00:40,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-parliament:84
parliament,1.4.0,deprecated,2021-11-12T02:00:51,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-parliament:85
parliament,1.4.0,deprecated,2021-11-19T02:02:29,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-parliament:86
