Package,Package Version,Status,Expiry Date,Arn
itsdangerous,1.1.0,latest,,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-itsdangerous:1
jellyfish,0.8.2,latest,,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-jellyfish:2
kafka-python,2.0.1,latest,,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-kafka-python:3
lambda-cache,0.8.1,latest,,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-lambda-cache:1
lambda-decorators,0.6.0,deprecated,2020-09-25T02:01:42,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-lambda-decorators:11
lambda-decorators,0.6.0,deprecated,2020-10-02T02:01:12,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-lambda-decorators:12
lambda-decorators,0.6.0,deprecated,2020-10-09T02:02:13,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-lambda-decorators:13
lambda-decorators,0.6.0,deprecated,2020-10-16T02:00:40,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-lambda-decorators:14
lambda-decorators,0.6.0,deprecated,2020-10-23T02:02:07,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-lambda-decorators:15
lambda-decorators,0.6.0,deprecated,2020-10-30T02:01:02,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-lambda-decorators:16
lambda-decorators,0.6.0,deprecated,2020-11-06T02:00:31,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-lambda-decorators:17
lambda-decorators,0.6.0,deprecated,2020-11-13T02:02:02,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-lambda-decorators:18
lambda-decorators,0.6.0,deprecated,2020-11-20T02:00:45,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-lambda-decorators:19
lambda-decorators,0.6.0,latest,,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-lambda-decorators:20
langdetect,1.0.8,latest,,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-langdetect:1
ldap3,2.7,deprecated,2020-10-09T02:01:01,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-ldap3:2
ldap3,2.8,deprecated,2020-11-13T02:00:48,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-ldap3:3
ldap3,2.8.1,latest,,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-ldap3:4
loguru,0.5.1,deprecated,2020-11-06T02:00:52,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-loguru:4
loguru,0.5.2,deprecated,2020-11-20T02:00:46,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-loguru:5
loguru,0.5.3,latest,,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-loguru:6
lxml,4.5.2,latest,,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-lxml:3
matplotlib,3.3.0,deprecated,2020-09-25T02:02:08,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-matplotlib:8
matplotlib,3.3.0,deprecated,2020-10-16T02:02:55,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-matplotlib:9
matplotlib,3.3.1,deprecated,2020-11-13T02:01:39,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-matplotlib:10
matplotlib,3.3.1,deprecated,2020-11-20T02:02:51,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-matplotlib:11
matplotlib,3.3.2,latest,,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-matplotlib:12
nltk,3.5,deprecated,2020-10-02T02:00:34,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-nltk:10
nltk,3.5,deprecated,2020-10-09T02:01:46,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-nltk:11
nltk,3.5,deprecated,2020-11-13T02:00:42,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-nltk:12
nltk,3.5,latest,,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-nltk:13
numpy,1.19.0,deprecated,2020-09-25T02:00:34,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-numpy:8
numpy,1.19.1,deprecated,2020-11-13T02:01:36,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-numpy:9
numpy,1.19.2,latest,,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-numpy:10
opencv-python-headless,4.2.0.34,deprecated,2020-09-25T02:01:28,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-opencv-python-headless:10
opencv-python-headless,4.2.0.34,latest,,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-opencv-python-headless:11
openpyxl,3.0.4,deprecated,2020-10-23T02:01:17,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-openpyxl:3
