Package,Package Version,Status,Expiry Date,Arn
mpld3,0.5.7,deprecated,2022-03-04T02:04:24,arn:aws:lambda:ca-central-1:770693421928:layer:Klayers-python38-mpld3:28
mpld3,0.5.7,deprecated,2022-03-18T02:01:46,arn:aws:lambda:ca-central-1:770693421928:layer:Klayers-python38-mpld3:29
mpld3,0.5.7,deprecated,2022-03-25T02:04:23,arn:aws:lambda:ca-central-1:770693421928:layer:Klayers-python38-mpld3:30
mpld3,0.5.7,deprecated,2022-04-01T02:02:08,arn:aws:lambda:ca-central-1:770693421928:layer:Klayers-python38-mpld3:31
mpld3,0.5.7,latest,,arn:aws:lambda:ca-central-1:770693421928:layer:Klayers-python38-mpld3:32
nltk,3.6.5,deprecated,2022-02-25T02:00:34,arn:aws:lambda:ca-central-1:770693421928:layer:Klayers-python38-nltk:53
nltk,3.6.6,deprecated,2022-03-04T02:00:48,arn:aws:lambda:ca-central-1:770693421928:layer:Klayers-python38-nltk:54
nltk,3.6.7,deprecated,2022-03-25T02:01:08,arn:aws:lambda:ca-central-1:770693421928:layer:Klayers-python38-nltk:55
nltk,3.6.7,latest,,arn:aws:lambda:ca-central-1:770693421928:layer:Klayers-python38-nltk:56
numpy,1.21.4,deprecated,2022-02-18T02:01:31,arn:aws:lambda:ca-central-1:770693421928:layer:Klayers-python38-numpy:22
numpy,1.21.5,deprecated,2022-03-04T02:01:30,arn:aws:lambda:ca-central-1:770693421928:layer:Klayers-python38-numpy:23
numpy,1.22.0,deprecated,2022-03-18T02:01:01,arn:aws:lambda:ca-central-1:770693421928:layer:Klayers-python38-numpy:24
numpy,1.22.1,latest,,arn:aws:lambda:ca-central-1:770693421928:layer:Klayers-python38-numpy:25
opencv-python-headless,4.2.0.34,latest,,arn:aws:lambda:ca-central-1:770693421928:layer:Klayers-python38-opencv-python-headless:11
openpyxl,3.0.9,latest,,arn:aws:lambda:ca-central-1:770693421928:layer:Klayers-python38-openpyxl:9
opensearch-py,1.0.0,deprecated,2022-03-11T02:01:41,arn:aws:lambda:ca-central-1:770693421928:layer:Klayers-python38-opensearch-py:1
opensearch-py,1.0.0,latest,,arn:aws:lambda:ca-central-1:770693421928:layer:Klayers-python38-opensearch-py:2
pandas,1.3.4,deprecated,2022-02-11T02:01:48,arn:aws:lambda:ca-central-1:770693421928:layer:Klayers-python38-pandas:43
pandas,1.3.5,deprecated,2022-02-18T02:03:25,arn:aws:lambda:ca-central-1:770693421928:layer:Klayers-python38-pandas:44
pandas,1.3.5,deprecated,2022-03-04T02:03:19,arn:aws:lambda:ca-central-1:770693421928:layer:Klayers-python38-pandas:45
pandas,1.3.5,deprecated,2022-03-18T02:01:29,arn:aws:lambda:ca-central-1:770693421928:layer:Klayers-python38-pandas:46
pandas,1.3.5,deprecated,2022-03-25T02:05:08,arn:aws:lambda:ca-central-1:770693421928:layer:Klayers-python38-pandas:47
pandas,1.4.0,latest,,arn:aws:lambda:ca-central-1:770693421928:layer:Klayers-python38-pandas:48
paramiko,2.7.2,latest,,arn:aws:lambda:ca-central-1:770693421928:layer:Klayers-python38-paramiko:1
parliament,1.5.2,deprecated,2022-02-04T02:02:47,arn:aws:lambda:ca-central-1:770693421928:layer:Klayers-python38-parliament:97
parliament,1.5.2,deprecated,2022-02-11T02:01:26,arn:aws:lambda:ca-central-1:770693421928:layer:Klayers-python38-parliament:98
parliament,1.5.2,deprecated,2022-02-18T02:01:57,arn:aws:lambda:ca-central-1:770693421928:layer:Klayers-python38-parliament:99
parliament,1.5.2,deprecated,2022-02-25T02:01:33,arn:aws:lambda:ca-central-1:770693421928:layer:Klayers-python38-parliament:100
parliament,1.5.2,deprecated,2022-03-11T02:02:08,arn:aws:lambda:ca-central-1:770693421928:layer:Klayers-python38-parliament:101
